sec,nanosec,pos_x,pos_y,pos_z
1778876455,553429782,26.54273547013257,20.277317859436913,-0.05608757587408064
1778876455,754960070,26.587880505989368,20.33762646235253,-0.07208795538262791
1778876455,951537666,26.634742792627335,20.41034770705984,-0.06408838406475503
1778876456,153546543,26.69042905108155,20.463741338402414,-0.062088787539572365
1778876456,353141656,26.755702213577308,20.501124871691147,-0.061089183011393544
1778876456,552371613,26.81747406674674,20.534822679705837,-0.055089551260151026
1778876456,752607079,26.88576338199717,20.530096265112135,-0.061089823690164025
1778876456,952358346,26.95684844628354,20.573794495321195,-0.05209026594632071
1778876457,152876613,27.02109068798385,20.618234684477965,-0.04409068165016805
1778876457,352732045,27.07060415592546,20.64643488506511,-0.05909098283507319
1778876457,552966218,27.123219299073448,20.713674811111005,-0.07309142410691116
1778876457,752607057,27.175893497347047,20.75561900573351,-0.06509178726676268
1778876457,952561616,27.23146745696834,20.806876075063155,-0.08309219123547429
1778876458,153235354,27.28292260812911,20.851761901881996,-0.07409255740806842
1778876458,353304478,27.327216879719963,20.91908584852607,-0.05409296851887113
1778876458,553121538,27.39116523627873,20.96059964329472,-0.052093379848891175
1778876458,751958978,27.476642244141487,21.014128236735544,-0.06409392409684678
1778876458,951897336,27.53722240427865,21.06489939690599,-0.07609435275996113
1778876459,152867492,27.581893671602316,21.122323111111413,-0.06409473732959547
1778876459,352628517,27.618575682351086,21.183746334959178,-0.06209509946199887
1778876459,553103773,27.691616832978724,21.25161162422084,-0.05809564114217913
1778876459,757037033,27.751664192810008,21.287701902801164,-0.06709602364040812
1778876459,952957886,27.78488368268401,21.36539020488467,-0.04709642682638204
1778876460,153290194,27.80106793838573,21.40774195015165,-0.044096640241081175
1778876460,353040859,27.857776219362822,21.46805271648101,-0.05109709048229405
1778876460,553857537,27.908289956675446,21.510493655729917,-0.06209745444316184
1778876460,754478857,27.94132688470715,21.568430476262204,-0.07209779565796737
1778876460,954816465,27.963536160374463,21.615550918075755,-0.06509805304150618
1778876461,155669891,28.014382570622068,21.643777301525052,-0.06609837258911
1778876461,357198145,28.066044381539154,21.683791991055248,-0.06209873381277475
1778876461,554734161,28.126929757988492,21.743308528693277,-0.061099205943314416
1778876461,755052362,28.18434932259504,21.817427533870944,-0.05709971390592017
1778876461,954127018,28.25652665247997,21.88565780200705,-0.05210026590201444
1778876462,153958756,28.32911396874187,21.942483165331648,-0.07910078457675418
1778876462,353566923,28.380161453630606,21.98147485287481,-0.06610114698213998
1778876462,553758226,28.42755489594168,22.030953899326107,-0.07910152897597733
1778876462,753553726,28.48564616011869,22.07996883960845,-0.07810195795517494
1778876462,953071013,28.525123051887725,22.133763384603323,-0.09010232134374085
1778876463,153459296,28.585167222066676,22.20528286291659,-0.08310283894766002
1778876463,354883264,28.638574604536963,22.25371180161217,-0.04410324718191383
1778876463,555928280,28.70560200350539,22.322627322530252,-0.0521037898458907
1778876463,754650143,28.757942710322183,22.35982453260684,-0.06210415644873457
1778876463,958517400,28.81228396863668,22.425503239514136,-0.062104631720611536
1778876464,157624416,28.866974047041104,22.485280216884973,-0.050105089830775995
1778876464,354205038,28.91879165717292,22.54987599239681,-0.04510555391070881
1778876464,554418663,28.975380536132825,22.585763672602287,-0.040105938521833195
1778876464,753338368,29.04275914050212,22.63147848065253,-0.0481064081031235
1778876464,954448116,29.08834748949316,22.678877738569795,-0.04710678537195001
1778876465,155101837,29.151813885256466,22.750441872729855,-0.039107329623764286
1778876465,353401347,29.203921991948064,22.816301349587654,-0.06410780294154073
1778876465,554416387,29.25104263423768,22.873660734714015,-0.06010822542475225
1778876465,755008973,29.318557740829682,22.93398131593564,-0.051108751671126385
1778876465,954039276,29.38873701763852,22.993522916978353,-0.03710928937373836
1778876466,151328929,29.44051340381353,23.018375086297464,-0.051109619865783884
1778876466,351147142,29.49858295188357,23.074713641017187,-0.03211009176352242
1778876466,551999666,29.53327807597732,23.133267065098718,-0.05011046329889268
1778876466,752050556,29.584577328328464,23.19066342730444,-0.060110910626319125
1778876466,951913281,29.630294805442972,23.230381729836438,-0.07011126761527287
1778876467,151929205,29.68370127413717,23.296940800976625,-0.05311175849167782
1778876467,353321303,29.714399385597495,23.3562470829766,-0.06811211962410013
1778876467,553661546,29.793396973957766,23.412097445198935,-0.05811269282311926
1778876467,753220591,29.872264585368505,23.456667214002096,-0.05011322543851904
1778876467,953217489,29.924630408315956,23.525295217109612,-0.03611372471231533
1778876468,151609823,29.954123203550033,23.576063164352913,-0.051114050780901366
1778876468,353068416,30.022155799444427,23.624621579937454,-0.045114550805489984
1778876468,554857309,30.074625686378308,23.654137865695013,-0.05511490819412934
1778876468,752864631,30.13610288881717,23.665947771833046,-0.05111524270648715
1778876468,952981063,30.196558859467984,23.72689376181226,-0.0341157560640486
1778876469,152540780,30.263649176929608,23.791137476719754,-0.05511631366326597
1778876469,353032497,30.321487873258267,23.83987793937323,-0.030116770850161956
1778876469,554553968,30.377093373338205,23.888799139388627,-0.03811721875410079
1778876469,754649701,30.43396561874624,23.940755709516424,-0.03211768625589073
1778876469,953030494,30.489663222433453,23.999968297477924,-0.024118174851878393
1778876470,154170198,30.55488060446698,24.06431010009186,-0.0371187305818097
1778876470,353512336,30.619452211842468,24.092873067870094,-0.03911914751530787
1778876470,554970508,30.696542845313346,24.16845623361928,-0.04211980474229193
1778876470,752822127,30.76294549042032,24.21239957835527,-0.03312029211279288
1778876470,952302515,30.8351849993178,24.256996567130834,-0.032120811902508706
1778876471,152092344,30.883053214144226,24.291230384846184,-0.03412117377655477
1778876471,351981339,30.929728187510072,24.341706323780443,-0.03912159169510154
1778876471,552491791,30.968770857893723,24.394436497935718,-0.02912198421196166
1778876471,754866344,30.98934038057525,24.46904580401936,-0.04012236888486065
1778876471,953167698,31.062060200571704,24.51985285424402,-0.04712291932814594
1778876472,153483324,31.12124935899726,24.540671677903866,-0.06412328761320296
1778876472,353123422,31.18175535815511,24.590295642541992,-0.05512377572902594
1778876472,552904364,31.22621498937019,24.650096487922514,-0.07212422376891858
1778876472,754635509,31.269385437938386,24.695224150545737,-0.07012461128894287
1778876472,954370635,31.322447135159532,24.714125546042528,-0.07212494423338889
1778876473,154140687,31.37984577867528,24.740346161460536,-0.06512532873488652
1778876473,354095396,31.439604193387336,24.776003929121437,-0.06012576453176166
1778876473,555497743,31.490071178141804,24.83142944126913,-0.05612622794370914
1778876473,754108978,31.577979896073046,24.8757496330934,-0.05712683685505304
1778876473,953971684,31.634636594520508,24.946551123275192,-0.048127393129293594
1778876474,153488070,31.704168478838234,25.043666036386377,-0.017128120049704876
1778876474,356832714,31.79554131986831,25.109644152855296,-0.030128834806024685
1778876474,553853623,31.85152295340344,25.166795289148133,-0.05312934063885777
1778876474,754068370,31.905782688644653,25.209040100122557,-0.056129777910458145
1778876474,954400918,31.976342185241997,25.26034399890844,-0.052130335639953174
1778876475,152900033,32.06175301173039,25.31688170505917,-0.062130990004718
1778876475,355023846,32.12604610394551,25.368961331867826,-0.06013152096977947
1778876475,554806441,32.18628482905252,25.410829156650955,-0.06313199079224852
1778876475,752816357,32.24169099095555,25.486908134030823,-0.05513257496344437
1778876475,953882944,32.29300723046102,25.534487084748577,-0.061133025492891235
1778876476,152552779,32.36380077385245,25.595051592119447,-0.07113362838896542
1778876476,352010975,32.43468722449087,25.647777261567263,-0.06913420109526669
1778876476,553112868,32.49774666689977,25.695316925246363,-0.08113471406332273
1778876476,753591010,32.55215824920708,25.741518814787877,-0.07013517828467108
1778876476,952101436,32.60571647688424,25.812034865102767,-0.06013573729926236
1778876477,153278100,32.65505958632992,25.88235581638876,-0.07313627438577797
1778876477,353513966,32.70624819389358,25.938446895597025,-0.09313676560376294
1778876477,552719708,32.75807150695143,25.987406285692096,-0.0841372302194614
1778876477,752593886,32.81571797023881,26.048499293783024,-0.07913777633527097
1778876477,951885609,32.893380414030844,26.121622529585274,-0.04013847632388945
1778876478,152313116,32.95301116989883,26.16579239252342,-0.05513896539100571
1778876478,352629403,33.01024019464799,26.253095242831865,-0.05813962060611644
1778876478,551688710,33.06986533776135,26.31290151076153,-0.06414017729102817
1778876478,751575191,33.149310106528226,26.37646644723327,-0.07114085306912799
1778876478,951822579,33.20943255837926,26.432665406997533,-0.07714139775909956
1778876479,152993021,33.2489071050432,26.50375889606962,-0.07514189933482385
1778876479,351744309,33.31445882464886,26.554717431877975,-0.07014245400133312
1778876479,553101431,33.36708947623002,26.611308711985014,-0.05714296540052821
1778876479,751966504,33.40676015814683,26.653581860504065,-0.06614335029883556
1778876479,951625928,33.444179288119756,26.742113754748072,-0.060143916796086216
1778876480,151160928,33.497295829392144,26.82637038564055,-0.06614454809001558
1778876480,350995421,33.55810287471054,26.90120724993677,-0.07314518464066033
1778876480,553132358,33.59870607454929,26.95989907234235,-0.06814564617471497
1778876480,753237008,33.645751646741616,27.03424139552107,-0.06514620982827246
1778876480,954624016,33.72466044307376,27.08146293799479,-0.058146827097314
1778876481,155134408,33.81784012614698,27.113260460106538,-0.06314745601801874
1778876481,354641056,33.87657813687261,27.142832342541837,-0.05214789566301903
1778876481,555518647,33.950363616208776,27.18590940982143,-0.06114847118966793
1778876481,752454336,34.005185259871524,27.220706445794953,-0.0631489125354463
1778876481,954657177,34.083025091842565,27.273995301250118,-0.07014955738056727
1778876482,154523239,34.14013792042706,27.301445904741165,-0.0691499803797413
1778876482,352540960,34.20542239442053,27.344648325454664,-0.07015051597135802
1778876482,554962802,34.26746385829911,27.3688031747173,-0.07615095380880454
1778876482,754030044,34.32366607102024,27.409603342533536,-0.06715143131857282
1778876482,951717765,34.38630653693623,27.445429881221003,-0.07715192377335356
1778876483,154199249,34.44132995885019,27.50995363087196,-0.08615249904286948
1778876483,352126229,34.482742895065876,27.558978386689294,-0.08315293550391267
1778876483,553388253,34.53634786503906,27.616509788620952,-0.0921534738853449
1778876483,752805472,34.58749859089737,27.671611637134355,-0.10115398956359378
1778876483,952246386,34.63220612015916,27.72919318581927,-0.11015448374657133
